CODE_2,iso_alpha_3,RG_cumsum_10,date,RG_LON,RG_LAT,RG_pop_tot,RG_pop_tot_adj,RG_pop_65up,RG_pop_45_64,RG_pop_tot_perc_male,WB_gdp_pcap,WB_prevalence_diabetes,ST_tests,ST_stringency_index,RG_temp_med_30,RG_temp_min_30,RG_temp_max_30,RG_rh_med_30,RG_rh_max_30,RG_rh_min_30,RG_ah_med_30,RG_ah_min_30,RG_ah_max_30,RG_pm10,RG_pm25,RG_no2
PAK.1_1,PAK,48,4/18/20,73.88458183,33.96494675,4030095,3633312,0.037176524,0.124137176,0.515498726,1284.702041,19.9,98522,92.59,18.01873404,10.98595574,27.31374783,67.20677269,36.83999918,97.16999783,6.650322432,4.319999903,9.709999783,85.28133569,61.5697944,14.92117708
PAK.2_1,PAK,284,4/18/20,65.69508281,28.49304008,8352143,7527277,0.036465074,0.12277939,0.517240603,1284.702041,19.9,98522,92.59,28.80829903,20.44993667,39.27800335,61.4587083,14.18999968,99.99999776,10.81645137,3.079999931,16.19999964,64.52420764,47.19373838,8.409726832
PAK.5_1,PAK,892,4/18/20,72.44717595,34.07839584,32513508,29301176,0.03662471,0.122917758,0.516836157,1284.702041,19.9,98522,92.59,22.56450105,11.72720681,32.8644443,63.49741794,24.90999944,97.49999782,7.997096595,4.709999895,11.76999974,90.37170538,65.95413868,15.99228086
PAK.7_1,PAK,2641,4/20/20,72.31506958,30.86349297,127525232,114927816,0.03673849,0.122860124,0.517298334,1284.702041,19.9,NA,92.59,25.73751517,17.37055967,37.68836727,67.89774042,30.87999931,99.15999778,10.35677396,7.079999842,13.16999971,195.9977971,140.8539366,31.54688906
PAK.8_1,PAK,1656,4/19/20,68.76928644,26.18032169,50634904,45632168,0.036701215,0.122861432,0.517234684,1284.702041,19.9,104302,92.59,28.95382186,21.42282869,39.13033224,66.8751598,15.96999964,99.99999776,12.06612876,4.169999907,16.93999962,85.79557154,61.65880944,10.61828717
PER.1_1,PER,71,4/24/20,-78.19734168,-4.985553026,440516,409257,0.046820577,0.126663502,0.513465399,6977.695784,6.6,47624,94.44,17.49562711,10.22154058,24.59486207,84.26257876,48.00999893,100,8.288386912,5.769999871,11.44999974,13.97888939,10.17337634,0.889221532
PER.10_1,PER,167,4/26/20,-76.2895996,-9.403588295,918578,853340,0.048783546,0.130651714,0.504951423,6977.695784,6.6,51316,94.44,16.22454405,7.826952168,24.48772813,77.49128859,41.68999907,99.29999778,7.07387081,4.949999889,9.569999786,11.38198661,8.230813857,1.785954199
PER.11_1,PER,124,4/18/20,-75.63452637,-14.20305586,903607,839432,0.061593876,0.158223319,0.496524067,6977.695784,6.6,38462,94.44,25.76343467,21.60524595,33.41314382,68.13096622,34.02999924,91.98999794,10.50967718,7.319999836,12.78999971,8.075108535,5.475317698,0.609363317
PER.12_1,PER,28,4/7/20,-74.90631729,-11.6689682,1615716,1500966,0.05386973,0.141086868,0.499898721,6977.695784,6.6,21555,94.44,12.4714935,7.386834346,18.6952564,83.61322394,42.49999905,98.4599978,5.994515995,4.00999991,7.999999821,13.99788819,10.03833062,2.082831763
PER.13_1,PER,102,4/10/20,-78.33708808,-7.947777987,2110712,1960807,0.059968828,0.15164307,0.494826096,6977.695784,6.6,25643,94.44,25.90022426,20.28344473,31.97262661,75.76419185,46.03999897,97.36999782,11.70483845,8.879999802,13.65999969,14.67534657,10.42701806,2.390523084
PER.14_1,PER,248,4/8/20,-80.01225521,-6.330250502,1341046,1245803,0.059041988,0.158239026,0.487002579,6977.695784,6.6,23255,94.44,29.30231074,22.51009344,38.27326069,59.85419221,31.4899993,91.90999795,11.01967717,8.359999813,13.89999969,25.02446404,17.77536713,3.133160833
PER.16_1,PER,453,3/26/20,-76.4865538,-11.7963953,1092957,1015334,0.069311998,0.159251784,0.507593666,6977.695784,6.6,9219,94.44,25.56980898,21.60524595,29.59685903,83.04193363,58.2499987,97.04999783,12.73322552,10.16999977,14.11999968,23.55836203,16.25898376,5.46690852
PER.17_1,PER,66,4/1/20,-74.31143275,-4.369304657,1175967,1092484,0.035346974,0.12090415,0.512675529,6977.695784,6.6,15587,94.44,28.85439371,24.70054826,37.20626452,87.3341916,52.29999883,99.17999778,15.85709642,12.63999972,19.60999956,15.49267066,11.49655422,0.1613418
PER.18_1,PER,95,4/26/20,-70.74341369,-11.62154961,184059,170997,0.024481033,0.120927651,0.542313249,6977.695784,6.6,51316,94.44,26.87171523,19.6724917,33.61293415,84.9899981,35.5799992,99.99999776,14.35419323,7.719999827,18.28999959,18.17258737,13.26423804,0.083100499
PER.19_1,PER,92,4/26/20,-70.93644822,-16.89809513,204388,189873,0.064327973,0.173328646,0.513265373,6977.695784,6.6,51316,94.44,22.11448244,18.21894468,25.17975549,84.8799981,70.31999843,96.75999784,11.05677395,9.479999788,12.45999972,7.581130499,4.923419573,0.699809095
PER.2_1,PER,102,4/12/20,-77.67394514,-9.41972208,1197304,1112271,0.069136675,0.153972856,0.498594854,6977.695784,6.6,31234,94.44,26.28154451,21.41993318,32.25783454,74.51612737,47.66999893,96.63999784,11.76129006,9.329999791,14.23999968,9.157985416,6.170175399,1.013526421
PER.20_1,PER,68,4/25/20,-75.1253113,-10.29349995,370093,343809,0.043442243,0.130475505,0.514662771,6977.695784,6.6,49546,94.44,10.86952814,3.347595127,21.29687392,81.27515947,27.84999938,100,5.283225688,2.859999936,7.209999839,9.209752966,6.596284593,2.228367217
PER.21_1,PER,27,4/3/20,-80.26595133,-5.228751183,2041184,1896267,0.055916842,0.148380191,0.498265425,6977.695784,6.6,17334,94.44,30.43604378,24.62092168,39.36052544,59.07580513,27.97999937,86.47999807,11.46645136,8.159999818,14.74999967,11.23368369,7.640336357,0.686811966
PER.22_1,PER,142,5/4/20,-70.09397131,-15.14756918,1605721,1491702,0.063480666,0.146842876,0.50012625,6977.695784,6.6,65792,96.3,12.74409194,4.43775539,22.31898965,68.52483718,20.88999953,95.12999787,5.08193537,2.419999946,6.819999848,7.160173481,5.06808525,2.174519373
PER.23_1,PER,108,4/22/20,-76.86538362,-7.091431141,1034584,961107,0.03966248,0.130646764,0.525169754,6977.695784,6.6,44421,94.44,25.64882844,20.09378869,34.13991733,87.31999805,48.28999892,100,13.64129002,10.37999977,17.16999962,26.06226073,19.05724652,0.830759123
PER.24_1,PER,94,4/29/20,-70.20581423,-17.56032658,388922,361295,0.045772184,0.155240708,0.500522395,6977.695784,6.6,54540,94.44,22.73799826,17.64852882,28.60514617,63.02451472,20.56999954,88.69999802,8.443548198,2.739999939,11.28999975,9.66014102,6.723803565,1.709420731
PER.25_1,PER,85,4/15/20,-80.48800659,-3.817235112,254975,236913,0.044116587,0.145426681,0.517845047,6977.695784,6.6,34901,94.44,29.16715571,25.28833719,33.92564945,77.04774021,51.63999885,93.8299979,14.39193516,11.43999974,16.23999964,20.10334309,14.3639231,3.30891714
PER.26_1,PER,210,4/23/20,-73.92118999,-9.370634079,627423,582902,0.033517563,0.125351735,0.513855829,6977.695784,6.6,45715,94.44,28.34193479,23.95495392,35.1113616,85.68774002,47.23999894,99.85999777,15.6025803,10.48999977,18.17999959,17.78756317,13.10799855,0.158713388
PER.3_1,PER,71,4/29/20,-72.83887499,-14.00758505,436916,405885,0.065185833,0.135655211,0.497392616,6977.695784,6.6,54540,94.44,15.1709513,7.021999836,22.91401737,79.1754821,40.99999908,98.78999779,6.796451461,4.719999894,9.219999794,11.91597032,8.544178839,1.68813465
PER.4_1,PER,74,4/8/20,-72.44420873,-15.95930576,1589769,1476862,0.064748077,0.163757223,0.493215309,6977.695784,6.6,23255,94.44,17.52056587,12.39751784,22.37689989,82.94709492,43.65999902,97.77999781,8.049032078,5.209999884,10.35999977,8.987110474,6.347579007,1.930618829
PER.5_1,PER,47,4/25/20,-74.23206642,-13.89801455,806607,749321,0.062380177,0.132391847,0.497421814,6977.695784,6.6,49546,94.44,14.73975352,6.678881666,23.16447915,74.97193381,27.81999938,99.49999778,6.200322442,3.299999926,9.289999792,8.874245951,6.335249563,1.48186405
PER.6_1,PER,78,4/22/20,-78.83968605,-6.194036484,1575515,1463624,0.05721162,0.136249365,0.499640054,6977.695784,6.6,44421,94.44,14.96733142,9.157439925,22.77068952,84.70161101,47.30999894,99.26999778,7.092903067,5.229999883,9.989999777,14.80225886,10.68658963,2.309705482
PER.7_1,PER,418,4/9/20,-77.12852271,-11.95009613,1310397,1217332,0.055987023,0.164759097,0.491077608,6977.695784,6.6,24410,94.44,25.08513763,21.85860325,29.59685903,84.41838521,58.2499987,97.21999783,12.58387069,10.16999977,13.82999969,23.55836203,16.25898376,5.46690852
PER.8_1,PER,57,4/10/20,-71.85494495,-13.33541775,1407076,1307144,0.054920054,0.14202954,0.499483207,6977.695784,6.6,25643,94.44,14.66031375,7.514236874,22.43625789,78.63677244,42.26999906,98.6299978,6.354193406,4.399999902,9.239999793,11.54788333,8.265079379,2.021928345
PER.9_1,PER,80,4/29/20,-75.01555607,-13.05706024,591162,549177,0.054947526,0.129045884,0.495139265,6977.695784,6.6,54540,94.44,12.66399834,6.780224585,21.11735218,81.2780627,42.25999906,98.75999779,6.009354704,4.159999907,8.429999812,13.99788819,10.03833062,2.082831763
PL21,POL,308,4/4/20,20.26187829,49.84985,3438682,3365449,0.040742291,0.28515332,0.498677175,15595.22703,6.1,72901,81.48,10.02884893,-1.264955465,23.67698477,60.56709542,18.80999958,96.77999784,3.789354754,1.449999968,6.949999845,23.29277022,16.47845857,13.23820873
PL22,POL,496,4/4/20,18.84857019,50.246705,4545673,4448823,0.046919402,0.323286236,0.495749603,15595.22703,6.1,72901,81.48,10.23092764,-1.916445662,23.31359802,60.84386961,22.4399995,95.03999788,3.861612817,1.759999961,7.119999841,36.11892119,25.51392788,17.79978015
PL41,POL,233,4/4/20,17.31420422,52.379915,3561578,3485689,0.037178308,0.297279844,0.498725694,15595.22703,6.1,72901,81.48,10.05514204,1.261378742,22.00193109,63.05096633,24.11999946,99.99999776,3.984193459,1.739999961,7.499999832,18.2415416,12.75175636,9.324434582
PL42,POL,100,4/4/20,15.66923413,53.59683,1744528,1707385,0.037400521,0.323700752,0.501288465,15595.22703,6.1,72901,81.48,10.05841117,2.463016216,20.57733919,68.65645008,27.32999939,98.87999779,4.321612807,1.989999956,7.429999834,16.80170659,11.61573823,11.33837922
PL43,POL,56,4/4/20,15.28091586,52.2451,1032614,1010660,0.035545588,0.315374278,0.500862694,15595.22703,6.1,72901,81.48,10.16610554,1.494467457,21.94691636,64.6041921,23.90999947,97.15999783,4.098064425,1.679999962,7.669999829,17.53810451,12.19723808,9.182167354
PL51,POL,407,4/4/20,16.36143446,50.95061,3181344,3113635,0.03865981,0.326847559,0.49703101,15595.22703,6.1,72901,81.48,8.404186493,-2.693890629,20.1328781,66.95419205,28.59999936,99.70999777,3.848387011,1.77999996,6.979999844,21.12599581,14.8791463,11.6137193
PL52,POL,90,4/4/20,17.85062986,50.582005,973124,952384,0.040506705,0.319507358,0.498422865,15595.22703,6.1,72901,81.48,10.34927002,-1.486462132,23.36137397,61.68967604,22.1899995,94.72999788,3.951612815,1.579999965,7.13999984,18.95072978,13.32739829,9.368276827
PL61,POL,224,4/4/20,18.48753553,53.060635,2134534,2089051,0.039228102,0.308193808,0.497667431,15595.22703,6.1,72901,81.48,9.820605573,1.61607896,21.85281222,63.1432244,23.20999948,99.99999776,3.922580557,1.649999963,7.509999832,16.57832801,11.54490254,7.984610711
PL62,POL,78,4/4/20,21.09806455,53.789915,1478053,1446635,0.034109928,0.304304449,0.503612341,15595.22703,6.1,72901,81.48,9.053014686,0.395620659,20.68447314,65.68483724,15.19999966,98.13999781,3.871935397,1.659999963,7.17999984,15.56314809,10.81095974,7.058120704
PL63,POL,104,4/4/20,18.00073703,54.164545,2370168,2319665,0.037090958,0.297954128,0.499349995,15595.22703,6.1,72901,81.48,9.26177176,2.639642447,18.9124198,70.70225648,33.14999926,97.11999783,4.268064421,2.089999953,6.859999847,15.05178703,10.16451688,6.501174511
PL71,POL,259,4/4/20,19.39351451,51.61878,2472752,2420063,0.046594971,0.326714683,0.493936903,15595.22703,6.1,72901,81.48,9.629781993,-0.113989451,22.13946791,61.83225668,23.06999948,97.73999782,3.801935399,1.639999963,7.379999835,21.75561817,15.281291,12.62823208
PL72,POL,120,4/7/20,20.79951357,50.764465,1270121,1243058,0.042570385,0.316972761,0.504901248,15595.22703,6.1,92215,81.48,10.50441342,-1.574775247,23.63210434,55.92322456,6.049999865,94.1299979,3.498064438,0.819999982,7.099999841,18.11255281,12.76701625,9.258425406
PL81,POL,165,4/4/20,22.77981201,51.26956,2155876,2109984,0.042883015,0.299345402,0.500509304,15595.22703,6.1,72901,81.48,9.747750756,-1.130314158,22.36821336,61.32451476,21.56999952,95.76999786,3.774516045,1.669999963,7.079999842,17.19842364,12.14521195,8.167727192
PL82,POL,136,4/4/20,22.18153477,49.91624,2160508,2114511,0.037692477,0.285400282,0.502895569,15595.22703,6.1,72901,81.48,10.13570266,-1.942505269,23.72910399,61.19645025,26.17999941,95.28999787,3.855806365,1.829999959,7.019999843,19.36530609,13.70089012,10.40029089
PL84,POL,149,4/8/20,22.71225193,53.34264,1196952,1171478,0.041183351,0.297676805,0.502922137,15595.22703,6.1,99284,81.48,9.641877761,0.132129068,23.27450861,60.00870834,16.68999963,99.01999779,3.567096694,1.679999962,7.369999835,14.59149742,10.2198045,6.249428252
PL91,POL,808,4/4/20,21.07613886,52.2581,3095788,3029823,0.04528531,0.304893491,0.48208018,15595.22703,6.1,72901,81.48,9.802018254,0.260979351,21.85860325,61.45225669,18.48999959,97.53999782,3.80258056,1.649999963,7.299999837,21.84501781,15.35219467,12.34269065
PRY.2_1,PRY,96,5/12/20,-54.74569248,-25.36625195,887625,835964,0.027685047,0.134416135,0.509446271,5414.799138,9.6,16917,94.44,22.33678304,10.22588385,32.21874513,70.67483713,35.41999921,99.10999778,9.550322367,5.209999884,13.00999971,13.58729187,9.723392532,1.450761942
PRY.4_1,PRY,54,4/4/20,-57.60560886,-25.28639889,534615,503488,0.063257279,0.177645724,0.472439775,5414.799138,9.6,1646,93.52,29.66555738,15.58402878,41.09928039,59.78483737,23.54999947,94.93999788,11.12193524,6.199999861,16.19999964,20.22295742,14.50785131,2.669328299
PRY.6_1,PRY,203,5/14/20,-55.87555158,-25.08401299,576740,543160,0.041683789,0.140987559,0.51817086,5414.799138,9.6,18184,94.44,23.36903306,9.609139795,34.96803376,65.18612758,28.39999937,99.15999778,9.309354631,4.989999888,14.25999968,15.13579182,10.854416,1.086699171
PRY.9_1,PRY,39,4/6/20,-57.44566328,-25.54985809,2306770,2172467,0.038543589,0.153667356,0.495320455,5414.799138,9.6,2008,93.52,29.56594243,15.58402878,41.09928039,60.86548251,23.54999947,94.93999788,11.27129007,6.199999861,16.19999964,20.22295742,14.50785131,2.669328299
PT11,PRT,644,3/21/20,-7.539948603,41.453685,3635899,3452141,0.155326623,0.276956606,0.481705022,23145.04082,9.8,20909,82.41,15.81436208,7.583729161,24.80044342,80.56644981,38.70999913,98.2699978,7.442257898,4.92999989,10.25999977,20.937857,14.54122072,8.790773595
PT15,PRT,116,3/30/20,-8.150822216,37.25031,502433,477052,0.174383654,0.270738312,0.490681176,23145.04082,9.8,71967,82.41,17.94410455,9.565707115,29.37245685,73.56483707,22.05999951,100,7.206774032,3.619999919,10.35999977,14.20079434,9.616729549,7.871131539
PT16,PRT,784,3/30/20,-7.905127281,39.977425,2316273,2199281,0.201628515,0.276188641,0.481827837,23145.04082,9.8,71967,82.41,16.85833426,7.819713388,26.97931619,78.72290147,38.36999914,99.64999777,7.364838545,4.719999894,10.41999977,25.37646427,17.83454034,8.561420247
PT17,PRT,992,3/25/20,-8.842985674,38.627585,2938843,2790424,0.165108003,0.264319326,0.47639576,23145.04082,9.8,37523,82.41,17.62335655,12.02110128,24.69041397,77.49161117,43.76999902,95.90999786,7.75161273,4.789999893,10.38999977,16.51393956,11.03047658,11.01086771
PT18,PRT,85,4/7/20,-8.021544273,38.491775,744958,707274,0.217716295,0.272571373,0.488131792,23145.04082,9.8,142748,82.41,18.1650041,12.06887723,25.54893327,75.27677251,47.14999895,99.71999777,7.597741766,4.949999889,10.67999976,13.05494298,8.681097595,8.252605261
PT20,PRT,67,4/5/20,-25.47353462,37.808975,233048,221279,0.118349471,0.243781006,0.494471019,23145.04082,9.8,123005,82.41,18.91013141,15.66655087,21.8470212,75.23548219,52.95999882,96.97999783,8.043548207,5.189999884,11.35999975,9.538201147,5.743413126,1.326251347
PT30,PRT,52,4/6/20,-16.98304763,32.753005,260964,247785,0.135012756,0.260668617,0.474931728,23145.04082,9.8,132191,82.41,18.55393674,14.91371775,23.3932246,77.80644987,39.93999911,98.98999779,8.078064336,5.399999879,11.43999974,11.62034884,6.990998101,0.638171166
RO11,ROU,606,4/15/20,23.46936781,47.25222,2472513,1377945,0.141903293,0.255729746,0.48762316,12919.52964,6.9,74827,87.04,10.9072632,-1.705073287,23.68856682,57.28774066,8.909999801,98.2199978,3.516128954,1.009999977,6.539999854,14.78977307,10.56273223,7.317694781
RO12,ROU,896,4/15/20,24.61031435,46.279175,2224862,1238331,0.143195075,0.261664036,0.491081641,12919.52964,6.9,74827,87.04,12.84188552,-0.806016815,26.14540874,49.00290213,3.159999929,93.7699979,3.299354765,0.419999991,6.669999851,15.25854585,10.88327436,8.231805943
RO21,ROU,2592,4/15/20,26.65553759,47.133765,2992027,1668628,0.151211682,0.242068434,0.495893441,12919.52964,6.9,74827,87.04,13.21302478,-0.978299778,26.58552656,45.45612802,2.039999954,96.99999783,3.186774122,0.309999993,6.229999861,16.30072136,11.60799279,8.143044604
RO22,ROU,605,4/15/20,28.10593316,44.96803,2317575,1295369,0.1548905,0.265437383,0.491597042,12919.52964,6.9,74827,87.04,13.93414737,3.644385106,26.93443576,53.91806331,17.11999962,99.79999777,3.996774104,1.649999963,6.079999864,17.49318483,12.42070246,8.273278389
RO31,ROU,432,4/15/20,27.21661007,44.61422,17913382,9980230,0.166670348,0.254951379,0.490272956,12919.52964,6.9,74827,87.04,13.93414737,3.644385106,26.93443576,53.91806331,17.11999962,99.79999777,3.996774104,1.649999963,6.079999864,17.49318483,12.42070246,8.273278389
RO32,ROU,959,4/15/20,26.13943016,44.495235,2369651,1318919,0.129439992,0.254683612,0.4691965,12919.52964,6.9,74827,87.04,14.44212291,3.010267981,28.37495297,46.0045151,5.719999872,89.569998,3.443225729,0.709999984,6.139999863,24.77147625,17.62366183,13.74804938
RO41,ROU,115,4/15/20,23.63912436,44.636985,1877071,1048066,0.165451005,0.262462209,0.492087631,12919.52964,6.9,74827,87.04,14.49442894,4.094637219,28.73978748,51.73257949,3.369999925,100,3.813548302,0.419999991,5.769999871,20.71705677,14.73759288,13.39927091
RO42,ROU,1011,4/15/20,22.07574148,45.63204,1721721,958751,0.144260186,0.269008148,0.485634168,12919.52964,6.9,74827,87.04,14.02320771,2.218345453,26.90692839,52.96612785,15.18999966,99.07999779,3.915806364,2.039999954,6.969999844,19.11955503,13.61469444,8.710576928
RS21,SRB,457,3/26/20,20.49612882,43.88932,1941882,1848408,0.167664982,0.302313754,0.494173523,7402.354559,9,1456,100,12.23210004,1.737690464,26.13961772,68.21515977,18.0699996,99.99999776,4.818064408,2.309999948,8.119999819,18.9835944,13.47270159,7.867617915
RUS.1_1,RUS,91,4/19/20,40.15420832,44.48342514,481331,488551,0.133502294,0.273062692,0.467077592,11584.99538,6.1,1949813,85.19,14.15443979,5.432363756,23.95061066,57.40612775,17.8999996,99.60999777,4.421290224,1.679999962,7.229999838,16.42096147,11.73908739,11.75891814
RUS.10_1,RUS,115,4/17/20,45.88785201,43.22317886,1492054,1514440,0.040411752,0.164004943,0.490010784,11584.99538,6.1,1718019,85.19,12.9756862,4.958947547,25.67054478,69.23870813,29.57999934,98.2899978,4.96548376,2.269999949,6.999999844,22.70382396,16.43297156,15.98491041
RUS.11_1,RUS,40,4/11/20,61.47106716,54.20298386,3321957,3371793,0.120840114,0.282531744,0.459801339,11584.99538,6.1,1184442,85.19,8.515383493,-1.421313112,20.57154817,62.96806311,21.80999951,97.10999783,3.42838702,1.909999957,5.669999873,14.3105695,10.18172076,18.65955707
RUS.12_1,RUS,27,5/8/20,169.4843174,65.93019104,45871,46559,0.02861288,0.287075844,0.501148545,11584.99538,6.1,4987468,85.19,-1.694845591,-8.312631636,6.697702494,86.28548194,72.00999839,99.30999778,2.709032198,1.309999971,4.619999897,5.750808976,3.737567179,0.947981686
RUS.13_1,RUS,235,4/21/20,47.17094131,55.49415779,1183398,1201150,0.115805725,0.280282968,0.467897245,11584.99538,6.1,2142604,85.19,9.340137391,0.350740223,20.69315967,61.43999863,19.03999957,100,3.571612823,1.189999973,6.569999853,12.67730894,8.97770793,9.859378874
RUS.14_1,RUS,147,4/3/20,30.36290526,59.93472099,4554686,4623010,0.135161885,0.295959937,0.452569875,11584.99538,6.1,575103,87.04,7.077808495,-1.460402524,14.7674944,73.752579,28.81999936,98.66999779,3.916774106,1.519999966,5.999999866,21.00601607,14.77744917,21.32943693
RUS.15_1,RUS,83,4/13/20,46.95708378,43.09314919,3325589,3375457,0.059952297,0.183205654,0.482110708,11584.99538,6.1,1359993,85.19,13.18948707,8.476994609,18.02204987,75.60612734,34.26999923,94.62999788,5.624193423,2.319999948,7.369999835,17.38091151,12.7680586,8.538664008
RUS.16_1,RUS,51,5/9/20,86.92542561,50.86284065,210380,213538,0.071340923,0.246822746,0.47432389,11584.99538,6.1,5221964,85.19,14.27138111,1.285990594,31.04461502,63.16161149,13.71999969,99.77999777,5.070967629,2.749999939,9.85999978,10.5388893,7.649206195,3.070958725
RUS.17_1,RUS,354,4/21/20,45.03227471,43.09539604,373763,379371,0.047370556,0.168654259,0.451963732,11584.99538,6.1,2142604,85.19,13.12629952,4.67229186,27.07631584,66.93774044,22.69999949,98.77999779,4.899032149,2.169999951,7.359999835,21.26467432,15.45629223,14.18300619
